48.6231 26.4457 41.6994
31.2869 27.6021 47.3736
43.0518 3.205 27.2003
7.0711 34.8443 27.7001
5.998 16.5281 30.9831
28.8712 22.8834 31.5417
32.9333 20.2913 28.1264
16.0675 30.4147 15.0385
1.8183 25.7205 23.834
26.3134 18.4293 11.1038
38.3723 34.9325 14.8719
40.5136 13.4411 20.4579
10.6432 3.9645 18.8556
46.7905 21.5212 19.6347
38.338 44.9089 18.6743
36.3388 19.571 42.4197
14.9503 30.1746 24.1623
16.1018 7.0417 24.8189
12.9609 20.2178 30.3412
40.2833 18.787 38.5291
4.5133 32.2326 11.4958
24.3142 18.7184 12.1867
16.7143 15.8372 45.0608
49.1082 29.9198 34.4523
10.359 48.0841 9.8494
14.8425 37.6569 29.8218
20.2717 43.4046 7.0907
49.559 29.7483 10.1973
48.8926 45.8105 41.9395
17.4689 15.5383 1.6174
39.9305 49.8285 40.7145
18.5322 10.3835 31.2575
46.5357 7.8796 47.2952
33.0852 30.694 39.8325
20.8891 28.7879 11.4272
12.4072 13.4656 20.4236
19.9826 18.7135 2.3867
29.4543 30.8998 32.2571
32.9921 2.2495 25.1374
43.2429 12.221 46.472
8.3745 40.935 24.5788
5.8902 39.2347 21.041
45.6929 24.079 25.1619
49.902 18.2676 29.959
8.4039 32.2669 3.8616
27.019 28.2293 29.2436
